No,Group,Post URL,Message,PostTime,ScrapedAt
18,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298997635533632/,"ต้องการติดตั้งโซลาร์เซลล์+แบต ครับ
กำลังดูไว้เป็น ชุด 5 kWh 1 เฟส + แบต 16 kW
ใช้ไฟกลางคืนส่วนใหญ่ครับ
ปกติค่าไฟประมาณ 3000-4000 บาท/เดือน
ดูเพิ่มเติม",16 ชั่วโมง,2026-04-27 12:18:57
19,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298919278874801/,"ปรึกษาครับ
จะใช้โครงการ 200,000 บาท
บ้านและมิเตอร์เป็นชื่อคุณแม่
บุตรประสงค์จะใช้โครงการนี้ และบุตรจะเป็นผู้ชำระเงินเองให้บิดามารดา
ดูเพิ่มเติม",18 ชั่วโมง,2026-04-27 12:18:57
20,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1295638865869509/,ปกติติด solar cell 10kw ของ Huewei หรือของยี่ห้ออื่น ได้ ไฟ เท่าไหนกันบ้างครับ  ขอผมpeak สุดไม่ถึง 6 เลย เต็มที่ก้อ 6.5 ทต้องแก้ยังไงไหม,4 วัน,2026-04-27 12:18:57
21,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299491625484233/," ราคาณปัจจุบัน วันนี้แผงละ2590บาท 
... ดูเพิ่มเติม","3 ชั่วโมง
 
เทศบาลเมืองสระบุรี",2026-04-27 12:19:02
22,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299608448805884/," ผลงานติดตั้งจริง ! 
โ... ดูเพิ่มเติม",16 นาที,2026-04-27 12:19:06
23,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298914625541933/,สอบถาม ราคา แผ่นโซลาร์เซลล์ 600 วัตต์โมโน 12 เเผ่น,18 ชั่วโมง,2026-04-27 12:19:13
24,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299606952139367/,"(กล่องพักสายไฟกันน้ำ(4x4)1ลังมี100ตัวราคาลังละ1100บาทเหลือ10
(กล่องพักสาย)(2x4)1ลังมี70ตัวราคาลังละ560บาทเหลือ10
กล่องพักสาย(6x6)1ลังละ51ตัวราคาลังละ1275บาทของหมดเกลี้ยง
บ๊อคลอย(2x4)ลังละ100ตัวราคาลัง",19 นาที,2026-04-27 12:19:19
25,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299606858806043/,ผู้รับเหมา / ร้านติดตั้งโซลาร์ ห้ามเลื่อนผ่านโพสต์นี้!... ดูเพิ่มเติม,19 นาที,2026-04-27 12:19:23
26,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412926891666/," แผงโซลาร์เซลล์ 245W - 250W แผงมือ2 สภาพดี พร้อมใช้งาน 
 แผงละ 550 บาท
 10 แผงขึ้นไป เหลือเพียง 530 บาท/แผง
... ดูเพิ่มเติม","ตอบกลับเร็วมาก
 
1 ชั่วโมง",2026-04-27 12:19:37
27,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412900225002/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
... ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 12:19:37
28,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4066432803656345/,"ขายแผงโซลาเซลค่ะ มีอยู่ 2 ชิ้น ใครสนใจทักมาสอบถามได้เลยนะคะ อยู่แถวบางนา หรือจะส่งลาล่ามูฟก็ได้ค่ะ ของไม่มีตำหนิไม่เคยใช้  สภาพใหม่ ราคาเต็มอยู่ที่ 5,xxx สามารถเช็คได้เลยค่ะ ยี่ห้อ Sunman",1 วัน,2026-04-27 12:19:37
29,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4061443357488623/,"TRINA SOLAR
ซื้อจำนวนเยอะ
EPC
มีราคาพิเศษ... ดูเพิ่มเติม",6 วัน,2026-04-27 12:19:41
30,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4063460377286921/,มาๆมาแล้ว  แผงมือ 2  ที่คุณอยากได้  ราคาถูก !!  แผง 310 w มือ2  ใช้สูบน้ำ ปั้ม... ดูเพิ่มเติม,4 วัน,2026-04-27 12:19:45
31,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605932430516733/,"แผงโซลาร์เซลล์ 245W มือสอง
ราคา 550บาท / แผง
ซื้อ 10 แผงขึ้นไป เหลือ 530 บาท / แผง
หน้าร้าน สระบุรี
 พิกัดทักแชต
ดูเพิ่มเติม",59 นาที,2026-04-27 12:20:05
32,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605920130517963/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 12:20:05
33,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605898613853448/,"จำหน่ายแผงโซล่าร์เซลล์
คุณภาพมาตรฐานระดับโลก Tier 1... ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 12:20:11
34,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605886363854673/, ค่าไฟแพงแบบนี้…ต้องรีบติดโซล่าเซลล์... ดูเพิ่มเติม,2 ชั่วโมง,2026-04-27 12:20:11
35,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605842747192368/,"แผงโซล่าเซลล์ 245 วัตต์ มือ2
สภาพสวย พร้อมใช้งาน
[
ของมีจำนวนจำกัด
]
ราคา550/แผง
ซื้อ10แผงขึ้นไป เหลือ530/แผง
ดูเพิ่มเติม",3 ชั่วโมง,2026-04-27 12:20:17
36,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605838023859507/,Deye Micro Inverter 1.6kW/2.25kW พร้อม Rapid Shutdown Build in AFCI  - ประกัน ... ดูเพิ่มเติม,3 ชั่วโมง,2026-04-27 12:20:29
37,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605825563860753/," ถูกจริง ใช้ได้จริง! ใครหาโซล่าเซลล์อยู่ ห้ามพลาดตัวนี้
 แผงโซลาร์เซลล์ 245W มือ 2 หน้าใส
 สภาพสวย คัดแล้วทุกแผง
 ไฟออกเต็ม ใช้งานได้จริง ไม่ต้องลุ้น
ดูเพิ่มเติม",4 ชั่วโมง,2026-04-27 12:20:29
