No,Group,Post URL,Message,PostTime,ScrapedAt
13,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359447524300238/,"บ้านผม ใช้ไฟ กลางวันประมาณ 30% กลางคืน 70% เปลี่ยนเป็น meter TOU แล้ว ติดโซล่าเซลล์ จะช่วยมั๊ยครับ ใช้ไฟทั้งหมด ประมาณ 1,100 หน่วย ควรติดขนาดเท่าไหร่ครับ",20 นาที,2026-04-27 11:50:07
14,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359445734300417/,ท่าติดช่วงหน้าฝนหรือหน้าหนาวราคาอุปกรณ์จะถูกกว่านี้มัยครับ,22 นาที,2026-04-27 11:50:11
15,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359445480967109/,"ชนแค่ไหนถึงเรียกว่า ""ซ่อมไม่คุ้ม"" และ ทุนประกันมีสูงพอราคารถ??
ถ้า ""ถุงลมนิรภัย"" ทำงานครบทุกลูก ค่าซ่อมอาจเกิน 70-80% ของทุนประกัน บริษัทจะบังคับคืนซากทันที",22 นาที,2026-04-27 11:50:15
16,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359442350967422/,"แผงโซลาร์เซลล์ 245W มือสอง
ราคา 550บาท / แผง
ซื้อ 10 แผงขึ้นไป เหลือ 530 บาท / แผง
หน้าร้าน สระบุรี
 พิกัดทักแชต
ดูเพิ่มเติม",27 นาที,2026-04-27 11:50:15
17,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359440874300903/,"ส่งต่อแผง mono 390w
ส่งต่อแผงมือสอง mono 390w
เจ้าของต้องการเพิ่มวัตต์แผง
ใช้งานมาแล้ว 1-2 ปี
แผ่นละ 1,400
ดูเพิ่มเติม",28 นาที,2026-04-27 11:50:24
18,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359436724301318/,"ATS ตัวนี้สลับไฟเร็วมากครับ
ทดลองใช้มา 3 เดือนแล้ว ช่วงมีการสลับไฟ อุปกรณ์ไฟฟ้ายังทำงานต่อเนื่องได้ปกติ ไม่มีสะดุดครับ",32 นาที,2026-04-27 11:50:30
19,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298997635533632/,"ต้องการติดตั้งโซลาร์เซลล์+แบต ครับ
กำลังดูไว้เป็น ชุด 5 kWh 1 เฟส + แบต 16 kW
ใช้ไฟกลางคืนส่วนใหญ่ครับ
ปกติค่าไฟประมาณ 3000-4000 บาท/เดือน
ดูเพิ่มเติม",16 ชั่วโมง,2026-04-27 11:50:48
20,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299598912140171/,"รับให้คำปรึกษา บริการครบวงจร: ตั้งแต่การสำรวจหน้างานฟรี, ออกแบบระบบ, ดำเนินการ... ดูเพิ่มเติม",5 นาที,2026-04-27 11:50:48
21,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298916208875108/,"หาบริษัทที่น่าเชื่อถือ ติดตั้งโซล่าเซลอยากได้inverter :Huawei
ในกทม ค่าไฟประมาณ 4,500-6,500 บาท/เดือนครับ
รายละเอีนดใช้ไฟ ในคอมเม้น",18 ชั่วโมง,2026-04-27 11:50:48
22,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298861055547290/,"สอบถามราคาติดตั้ง
ออนกริด 5kW ตอนนี้
อยู่ที่ราคาเท่าไหร่ครับ
ถูกใจเดี๋ยวทักไปเองครับ",20 ชั่วโมง,2026-04-27 11:50:48
23,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299573995475996/,ขออนุญาตแอดมินครับ ส่งต่อ Luxpower Inverter Hybrid 6KW 1Phase (ของใหม่ยังไม่โด... ดูเพิ่มเติม,46 นาที,2026-04-27 11:50:59
24,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299593295474066/,รับเจาะน้ำบาดาลสนใจเจาะน้ำบาดาลติดต่อได้ครับ 065-101-2018 เขต #นครพนม #มุกดาหาร #สกลนคร,15 นาที,2026-04-27 11:51:06
25,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299590558807673/, ของใหม่มือ 1 เก็บเงินปลายทาง... ดูเพิ่มเติม,20 นาที,2026-04-27 11:51:11
26,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299590662140996/," ถูกจริง ใช้ได้จริง! ใครหาโซล่าเซลล์อยู่ ห้ามพลาดตัวนี้
 แผงโซลาร์เซลล์ 245W มือ 2 หน้าใส
 สภาพสวย คัดแล้วทุกแผง
 ไฟออกเต็ม ใช้งานได้จริง ไม่ต้องลุ้น
ดูเพิ่มเติม",20 นาที,2026-04-27 11:51:14
27,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412926891666/," แผงโซลาร์เซลล์ 245W - 250W แผงมือ2 สภาพดี พร้อมใช้งาน 
 แผงละ 550 บาท
 10 แผงขึ้นไป เหลือเพียง 530 บาท/แผง
... ดูเพิ่มเติม","ตอบกลับเร็วมาก
 
1 ชั่วโมง",2026-04-27 11:51:26
28,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412900225002/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
... ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 11:51:26
29,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4064356653863960/,รีบมาซื้อไว้ก่อนที่ราคาจะปรับขึ้นอีกค่ะ... ดูเพิ่มเติม,"ตอบกลับเร็วมาก
 
3 วัน",2026-04-27 11:51:26
30,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4061443357488623/,"TRINA SOLAR
ซื้อจำนวนเยอะ
EPC
มีราคาพิเศษ... ดูเพิ่มเติม",6 วัน,2026-04-27 11:51:32
31,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4064509743848651/,"สตูดิโอ 0 ห้องน้ำ - อพาร์ทเมนท์
โฮมโปร, ถนน เทพกษัตรี, ศรีสุนทร, ถลาง, ภูเก็ต 83110, ประเทศไทย
 ด่วน! ที่ดินทำเลทอง ติดถนนใหญ่ ใกล้ HomePro ถลาง ภูเก็ต... ดูเพิ่มเติม",2 วัน,2026-04-27 11:51:41
32,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4063460377286921/,มาๆมาแล้ว  แผงมือ 2  ที่คุณอยากได้  ราคาถูก !!  แผง 310 w มือ2  ใช้สูบน้ำ ปั้ม... ดูเพิ่มเติม,4 วัน,2026-04-27 11:51:46
33,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4066432803656345/,"ขายแผงโซลาเซลค่ะ มีอยู่ 2 ชิ้น ใครสนใจทักมาสอบถามได้เลยนะคะ อยู่แถวบางนา หรือจะส่งลาล่ามูฟก็ได้ค่ะ ของไม่มีตำหนิไม่เคยใช้  สภาพใหม่ ราคาเต็มอยู่ที่ 5,xxx สามารถเช็คได้เลยค่ะ ยี่ห้อ Sunman",1 วัน,2026-04-27 11:51:53
34,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4064243193875306/,บริษัท ทีพาวเวอร์ เอ็นเนอร์ยี่ จำกัด... ดูเพิ่มเติม,"ตอบกลับเร็วมาก
 
3 วัน",2026-04-27 11:51:57
35,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605932430516733/,"แผงโซลาร์เซลล์ 245W มือสอง
ราคา 550บาท / แผง
ซื้อ 10 แผงขึ้นไป เหลือ 530 บาท / แผง
หน้าร้าน สระบุรี
 พิกัดทักแชต
ดูเพิ่มเติม",31 นาที,2026-04-27 11:52:12
36,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605920130517963/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
ดูเพิ่มเติม",51 นาที,2026-04-27 11:52:12
37,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605898613853448/,"จำหน่ายแผงโซล่าร์เซลล์
คุณภาพมาตรฐานระดับโลก Tier 1... ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 11:52:12
38,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605886363854673/, ค่าไฟแพงแบบนี้…ต้องรีบติดโซล่าเซลล์... ดูเพิ่มเติม,1 ชั่วโมง,2026-04-27 11:52:16
39,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605842747192368/,"แผงโซล่าเซลล์ 245 วัตต์ มือ2
สภาพสวย พร้อมใช้งาน
[
ของมีจำนวนจำกัด
]
ราคา550/แผง
ซื้อ10แผงขึ้นไป เหลือ530/แผง
ดูเพิ่มเติม",3 ชั่วโมง,2026-04-27 11:52:22
40,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605838023859507/,Deye Micro Inverter 1.6kW/2.25kW พร้อม Rapid Shutdown Build in AFCI  - ประกัน ... ดูเพิ่มเติม,3 ชั่วโมง,2026-04-27 11:52:28
