No,Status,Group,Post URL,Message,Score,Reason
18,❌ Rejected,383849116272497,https://www.facebook.com/groups/383849116272497/posts/1657457405578322/,"⚠️ ด่วน! ค่าไฟรอบใหม่ขึ้นอีกแล้ว ⚠️
พ.ค. – ส.ค. 𝟐𝟓𝟔𝟗 นี้ ค่า 𝐅𝐭 ปรับขึ้นเป็น 𝟎.𝟏𝟔𝟐𝟑 บาท/หน่วย จากเดิม 𝟎.𝟎𝟗𝟕𝟐 บาท/หน่วย แปลว่าทั้งบ้านและธุรกิจต้องเตรี... ดูเพิ่มเติม",0,โพสต์นี้เป็นเนื้อหาการตลาดจากผู้ขายโซลาร์เซลล์ที่ใช้ความกลัวเรื่องค่าไฟแพงขึ้นเป
19,❌ Rejected,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359499590961698/,Smart meter... ดูเพิ่มเติม,1,โพสต์กล่าวถึง 'Smart meter' และ 'ดูเพิ่มเติม' เท่านั้น ไม่มีเจตนาซื้อหรือติดตั้ง
20,❌ Rejected,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359490934295897/,ขออนุญาตสอบถามครับ... ดูเพิ่มเติม,2,เป็นข้อความสอบถามทั่วไป ไม่มีเจตนาซื้อหรือติดตั้งโซลาร์เซลล์ชัดเจน
21,❌ Rejected,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359486554296335/,"วันนี้รันระบบ เปิดแอร์ 24,000 BTU ใช้งานจากแผงล้วนๆ เอาอยู่ เปิดเครื่องทำน้ำอุ... ดูเพิ่มเติม",0,Error: The read operation timed out
22,❌ Rejected,2317142971864047,https://www.facebook.com/groups/2317142971864047/posts/4359486387629685/,"แบตชาร์จไม่เต็มเติมแผง แผงชาร์จเต็มเร็วเติมแบต
วนอยู่ 2 อย่างนี้ จริงๆ",1,ผู้โพสต์กำลังพูดถึงปัญหาแบตเตอรี่ชาร์จไม่เต็มและแผงชาร์จเร็ว ไม่มีเจตนาซื้อหรือต
23,❌ Rejected,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299632975470098/,"สอบถามครับ
แผงบนหลังคา 5 kw ควรผลิตไฟได้มากที่สุดเท่าไรครับ
ช่วงแดดจัดที่สุดของวัน ไม่ควรต่ำกว่าเท่าไรครับ จะได้ขึ้นไปล้างแผง เพื่อให้ได้ประสิทธิภาพที่ควรจะเป็น
ตอนนี้ช่วงแดดจัดที่สุด ผลิตได้ 3.4 kw",2,ผู้โพสต์มีแผงโซลาร์ติดตั้งแล้ว 5 kW กำลังสอบถามเรื่องประสิทธิภาพและการบำรุงรักษา
24,❌ Rejected,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299631422136920/,Smart meter... ดูเพิ่มเติม,1,โพสต์กล่าวถึง Smart meter แต่ไม่มีเจตนาซื้อหรือติดตั้งโซลาร์เซลล์ แค่ต้องการดูข้
25,❌ Rejected,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299621202137942/,ปรึกษาคา... ดูเพิ่มเติม,0,Parse error
26,❌ Rejected,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298934505539945/,"หาช่างมีผลงานทำโซล่าเซลล์อาคาร 10kw 28 โครงการในขอนแก่น,ชัยภูมิ
0644495288 วันธรรมดา",0,Parse error
27,❌ Rejected,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067493926883566/,สปอร์ทไลท์โซล่าเซลล์สว่างถึงเช้า... ดูเพิ่มเติม,2,โพสต์นี้เป็นการโฆษณาสินค้าโซลาร์เซลล์ ไม่ได้บ่งบอกว่าผู้โพสต์ต้องการซื้อหรือติดต
28,❌ Rejected,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412926891666/," แผงโซลาร์เซลล์ 245W - 250W แผงมือ2 สภาพดี พร้อมใช้งาน 
 แผงละ 550 บาท
 10 แผงขึ้นไป เหลือเพียง 530 บาท/แผง
... ดูเพิ่มเติม",0,ผู้โพสต์เป็นผู้ขายแผงโซลาร์เซลล์มือสอง ไม่ได้แสดงความต้องการซื้อหรือติดตั้ง
29,❌ Rejected,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4061443357488623/,"TRINA SOLAR
ซื้อจำนวนเยอะ
EPC
มีราคาพิเศษ... ดูเพิ่มเติม",0,โพสต์นี้เป็นการขาย/โฆษณาสินค้าของผู้ขาย คือ แผงโซลาร์เซลล์ยี่ห้อ TRINA SOLAR และ
30,❌ Rejected,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067412900225002/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
... ดูเพิ่มเติม",0,โพสต์นี้เป็นการโฆษณาขายแพ็คเกจโซลาร์เซลล์แบบผ่อนชำระ 84 เดือน เป็นฝ่ายผู้ขาย/ผู้
31,❌ Rejected,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605965847180058/,"จำหน่ายแผงโซล่าร์เซลล์
คุณภาพมาตรฐานระดับโลก Tier 1... ดูเพิ่มเติม",0,ผู้โพสต์เป็นผู้จำหน่าย/ขายแผงโซล่าร์เซลล์ มิใช่ผู้ต้องการซื้อหรือติดตั้ง
32,❌ Rejected,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605932430516733/,"แผงโซลาร์เซลล์ 245W มือสอง
ราคา 550บาท / แผง
ซื้อ 10 แผงขึ้นไป เหลือ 530 บาท / แผง
หน้าร้าน สระบุรี
 พิกัดทักแชต
ดูเพิ่มเติม",0,ผู้โพสต์เป็นผู้ขายแผงโซลาร์เซลล์มือสอง ไม่ใช่ผู้ที่ต้องการซื้อหรือติดตั้งระบบโซล
33,❌ Rejected,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605920130517963/,"ขออนุญาตแอดมินค่ะ 
เลิกเกรงใจมิเตอร์ไฟ! เปิดแอร์ฉ่ำๆ ได้ทั้งคืน ไม่ต้องกลัวบิลสิ้นเดือน
.
 ไม่ต้องจ่ายเงินก้อน ก็ติดตั้งได้
 ผ่อนรายเดือน สูงสุด 84 เดือน
ดูเพิ่มเติม",0,Error: The read operation timed out
34,❌ Rejected,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605898613853448/,"จำหน่ายแผงโซล่าร์เซลล์
คุณภาพมาตรฐานระดับโลก Tier 1... ดูเพิ่มเติม",0,โพสต์ขายแผงโซล่าร์เซลล์ (จำหน่าย) เป็นผู้ขายสินค้า ไม่ใช่ผู้ต้องการซื้อหรือติดตั
35,❌ Rejected,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605842747192368/,"แผงโซล่าเซลล์ 245 วัตต์ มือ2
สภาพสวย พร้อมใช้งาน
[
ของมีจำนวนจำกัด
]
ราคา550/แผง
ซื้อ10แผงขึ้นไป เหลือ530/แผง
ดูเพิ่มเติม",0,ผู้โพสต์เป็นผู้ขายแผงโซลาร์เซลล์มือสอง ไม่ได้มีความต้องการซื้อหรือติดตั้ง
